url,score,lcp,tti,speedIndex,minimizeMainThreadWork,eliminateRenderBlockingResources,minimizeThirdPartyResourcesMs,minimizeThirdPartyResourcesBytes,efficientlyEncodeImages,serveNextGenImages,properlySizeImages,reduceUnusedCSS,minifyCSS,reduceUnusedJS,minifyJavaScript,enormousNetworkPayloads,greenHosting,CO2WithGreenHosting,CO2WithoutGreenHosting,server,frameworks,libraries,externalServices,cachingTechnologies,securityPractices,performanceOptimizations,backendTechnology
https://www.dievolkspartei.at/,69,6171,3685,3213,2692,1084,0,234956,600,92090,4590,0,0,225,0,54202207,1,18619,21898,"Microsoft-IIS, ASP.NET",-,jQuery,-,-,-,-,-
http://www.jp-netzwerktechnik.at,69,5053,4828,4828,1778,2809,-1,-1,54750,80985,5685,1350,150,150,0,23623973,1,8115,9378,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.metzger-estate.com,69,7311,4962,3296,1385,1131,0,409762,0,2990,0,450,0,225,0,20694665,0,8215,8215,Apache,WordPress,jQuery,-,-,strict-transport-security,-,WordPress
http://www.dot-telematik.com,69,25163,2665,6197,2810,1156,-1,-1,0,14400,12450,0,0,0,0,17198134,0,6827,6827,Apache,-,-,-,-,-,-,-
http://www.restauratoren.wien,69,7088,2643,2204,686,889,0,114597,12905,34810,41415,0,0,0,0,11509973,0,4569,4569,Apache,-,jQuery,-,-,strict-transport-security,-,-
http://www.true-beauty.at,69,6215,5237,3582,991,349,28,331631,46050,47250,0,0,0,610,0,10458362,0,4151,4151,Apache,-,-,-,-,strict-transport-security,-,-
http://www.nilu.at,69,9344,3748,4406,634,729,0,90569,2045,3335,75,75,0,450,300,7953966,1,2732,3154,"nginx, PleskLin",SilverStripe,"Bootstrap, jQuery",-,-,-,-,-
http://www.in-tech.de,69,4599,5044,8129,1762,545,39,314725,0,5250,0,0,0,675,0,7548757,1,2592,2851,"Apache, Statamic",-,Tailwind CSS,-,-,strict-transport-security,-,-
http://www.atrium-real.at,69,6088,11373,5274,1658,899,197,6350397,0,1395,415,1420,0,3895,0,7094195,1,2436,2816,-,-,-,-,-,strict-transport-security,-,-
http://www.optik-kleemann.at/,69,10168,6045,5925,1348,431,42,134904,17650,21686,0,225,0,468,0,5644965,0,2240,2240,Apache,WordPress,-,Google Analytics,,-,-,WordPress
http://www.dk-fliesen.at/,69,4159,14655,13657,7809,1425,-1,-1,6315,12123,0,1148,37,300,93,4793052,1,1646,1902,nginx,LayerSlider,jQuery,Generic API Endpoint,,strict-transport-security,-,WordPress
http://www.cm-creative.net,69,2862,16455,9413,4829,410,940,3335260,0,1060,150,545,0,6360,0,4056246,0,1610,1668,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.bcmalerei.at,69,4609,7042,7256,1412,1550,0,35030,1600,10295,1065,1240,0,710,355,4049172,1,1390,1607,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.rv-dach.com,69,10209,8824,4413,1152,1030,0,34423,750,6910,0,225,0,1125,0,3903483,0,1549,1549,Apache,-,jQuery,-,-,-,-,-
http://www.dasspiel.at,69,6394,5741,4095,1103,614,126,3663130,755,11455,9045,750,0,1505,0,3690693,0,1465,1465,nginx,-,-,-,-,strict-transport-security,-,-
http://www.coalesco.at,69,12802,6069,2630,2137,1458,114,567194,1785,6650,10625,155,0,2880,0,3256862,1,1118,1292,"Apache, PleskLin",-,"Bootstrap, jQuery",Generic API Endpoint,,-,-,-
http://petdata.at,69,14577,4098,3182,1007,1682,3,383266,8380,10900,340,340,0,920,0,3181120,1,1092,1262,"Microsoft-IIS, ASP.NET",-,-,-,-,-,-,-
http://www.eatmydear.com,69,5800,4527,5578,1782,1580,0,104355,5280,9810,11765,150,0,905,150,3083162,0,1223,1223,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.tokalicbau.at,69,6045,10882,6150,896,855,0,381,0,3305,220,300,0,3150,0,2894763,0,1149,1149,Apache,-,-,-,-,-,-,-
http://www.starreal.at/,69,8186,5371,4924,1014,1005,0,1718019,0,4462,3288,633,0,1723,0,2607566,1,895,1038,-,-,-,-,-,strict-transport-security,-,-
https://www.landwirt.com/,69,12029,12034,4841,2247,401,87,878364,75,1160,2175,1070,150,2435,225,2360835,0,936,930,nginx,-,"Bootstrap, jQuery",XMLHttpRequest API,,strict-transport-security,-,WordPress
http://www.schubbauer.at,69,6570,11494,6094,3130,0,325,2009450,0,0,150,0,0,1275,0,2335098,0,926,950,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://www.privatdetektiv24.at,69,2472,6627,4216,691,241,-1,-1,0,7350,7200,0,0,600,0,2290555,0,909,909,nginx,-,jQuery,-,-,-,-,-
http://www.list-group.at,69,8284,4063,3121,1088,1945,-1,-1,0,3005,1350,225,0,450,75,2255894,0,895,895,"Caddy, siteswift.com",siteswift-CMS,jQuery,-,-,"x-frame-options, content-security-policy",-,-
http://www.tauchreisen.at,69,6881,5747,4230,1852,820,-1,-1,2550,4875,1050,525,0,0,0,2210503,1,759,877,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.davinschi.at,69,7154,10937,6646,3359,0,226,1815124,0,0,0,0,0,1175,0,2134530,1,732,859,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://mkboden.at,69,10043,7388,4140,2167,1315,0,227416,170,2950,335,585,0,170,0,2098156,1,720,832,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.jins.at,69,5834,11867,4964,3311,0,295,1655207,0,0,0,0,0,900,0,2010415,0,797,791,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.stahlcenter.at,69,3486,11029,5879,2469,534,524,1580222,0,450,0,1190,0,695,0,1920919,0,762,744,-,-,-,Generic API Endpoint,,-,-,-
http://www.mza.at,69,9922,9121,4732,2861,0,46,1492145,0,0,0,0,0,845,0,1888485,0,749,741,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.car-advise-rent.at,69,5412,4735,5290,893,510,-1,-1,900,5550,150,300,0,150,0,1858296,0,737,737,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.nasensauger.net,69,4584,11228,5085,2914,478,142,426659,0,2650,640,480,0,1445,0,1845709,1,634,732,Apache,WordPress,jQuery,Generic API Endpoint,,-,-,WordPress
http://www.räumungsundumzugsservice.at,69,7017,8728,4583,2214,616,46,248395,1950,4725,450,600,0,1075,0,1837087,0,729,729,nginx,WordPress,"React, jQuery",-,-,-,-,WordPress
http://www.i-phonewerkstatt.at,69,7111,7390,5159,1775,1232,232,921971,170,3330,580,600,0,1950,0,1825564,1,626,725,Apache,-,"Bootstrap, jQuery",-,-,-,-,Express
http://www.ruffino.at,69,10670,9944,3937,1611,1043,180,100701,75,1630,0,410,0,1305,0,1821942,0,723,723,Apache,-,jQuery,-,-,-,-,-
http://www.installateurjiranek.at,69,7202,10562,6406,3400,0,265,1459950,0,0,0,0,0,675,0,1801629,1,618,704,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://shop.grassl.at,69,4710,8457,9351,1112,264,25,235582,4815,5375,5460,0,0,640,80,1786885,0,708,708,Apache,-,jQuery,-,-,-,-,Joomla
http://www.mdkasse.at/,69,9970,8757,3861,1029,1049,0,34416,0,1856,150,243,0,1143,0,1746626,0,693,693,Apache,-,jQuery,-,-,-,-,-
http://www.asproducts.at,69,6541,8210,3977,2304,0,2,1198424,0,0,300,0,0,2550,0,1715318,1,589,679,cloudflare,-,-,"Cloudflare, XMLHttpRequest API",Cache MISS,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy","Server-Timing: processing;dur=596;desc=""gc:76"", db;dur=177, fetch;dur=92, render;dur=170, wasm, wasmDownload;dur=93, asn;desc=""8447"", edge;desc=""VIE"", country;desc=""AT"", theme;desc=""138859774206"", pageType;desc=""index"", servedBy;desc=""v6ct"", requestID;desc=""c5aa729b-2334-4864-a058-66f01679c666-1712249710"", cfRequestDuration;dur=642.999887, ipv6",Express
http://www.bb-bluetrain.at,69,8552,8348,3531,1560,1955,52,1332994,0,2200,3130,245,0,5255,150,1665849,0,661,661,Apache,-,-,-,-,-,-,-
http://www.kanzleigrau.at,69,4482,8185,6820,2197,1434,73,416660,0,1190,430,900,0,1905,320,1654132,1,568,656,nginx,LayerSlider,jQuery,-,-,-,-,WordPress
http://beast.at,69,9223,3741,3268,795,663,-1,-1,3765,4895,0,0,0,0,0,1630512,1,559,643,Apache,-,jQuery,-,-,-,-,-
https://www.win2day.at/,69,7955,8786,4315,2939,0,33,189482,0,0,685,570,0,1610,0,1618708,0,642,606,volt-adc,-,-,-,-,"strict-transport-security, content-security-policy",-,-
http://www.gbconsult.com,69,7351,8757,4172,1256,1491,28,351228,0,2975,450,555,0,2110,0,1584154,0,628,628,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.franz-trinko.at,69,9304,8770,4219,986,772,0,381,0,1800,0,240,0,1050,0,1577175,0,626,626,Apache,-,-,-,-,-,-,-
http://www.suppito.at,69,9170,5788,4848,1889,608,0,168778,0,670,330,415,0,500,0,1573856,1,540,624,"nginx, PleskLin",Performance Lab,"Tailwind CSS, jQuery",-,-,strict-transport-security,-,WordPress
http://www.waltner-steuerberater.at,69,10012,8626,4567,821,1052,0,34416,0,1350,0,225,0,1050,0,1563034,0,620,620,Apache,-,jQuery,-,-,-,-,-
http://www.zt-az.at,69,7914,11576,7398,2978,0,63,1188505,0,20,75,0,0,935,0,1509494,0,598,599,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.zahnerhaltung.at,69,5676,5133,5115,678,1314,0,469216,75,1125,0,885,240,320,0,1461421,0,580,580,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.artistestudio.at/,69,9129,9229,4884,962,1066,0,34416,0,750,0,187,0,1195,0,1442404,0,572,572,Apache,-,jQuery,-,-,-,-,-
http://www.vtcm.at,69,10929,8818,4838,825,796,0,384,0,1200,0,150,0,1050,0,1418829,0,563,563,Apache,-,-,-,-,-,-,-
http://www.tischlerei-mc.at,69,9754,8188,4052,916,1032,0,34416,0,825,0,150,0,1125,0,1394587,0,553,553,Apache,-,jQuery,-,-,-,-,-
http://www.schwerkraft.co.at,69,9511,8203,4360,860,1059,0,34416,0,1050,0,300,0,1125,0,1328094,0,527,527,Apache,-,jQuery,-,-,-,-,-
http://www.anglerfachmarkt.online,69,7006,5676,4101,740,547,109,1304821,0,2940,300,825,0,1505,0,1321401,1,453,502,nginx,-,-,-,-,strict-transport-security,-,-
http://www.zivanovic-natursteine.at,69,7854,5800,4398,1542,513,0,359109,0,1360,510,340,0,1020,0,1309472,1,449,519,Apache,Divi,jQuery,XMLHttpRequest API,,-,-,WordPress
http://www.clickinternetwien.at/,69,5895,5633,4552,986,537,115,1146147,0,2051,1483,675,0,1501,0,1168398,1,401,463,nginx,-,-,-,-,strict-transport-security,-,-
http://www.brandschutzbeauftragte.at,69,10265,8148,5169,1332,0,-1,-1,0,0,150,0,0,900,0,1148974,1,394,456,Apache,WordPress,jQuery,Generic Fetch API,,"strict-transport-security, x-frame-options",-,WordPress
http://www.gasthausnestroy.at,69,6571,6382,4490,3387,1008,-1,-1,0,0,150,1050,0,975,0,1116674,1,383,443,Apache,AIOSEO,jQuery,-,-,"x-frame-options, x-xss-protection",-,WordPress
http://www.kopsik.at,69,6873,4555,5232,877,2063,0,1677,0,1500,0,0,0,150,0,1098805,0,436,436,Apache,-,jQuery,-,-,strict-transport-security,-,-
http://www.ai-xtech.eu,69,5740,4414,4275,1587,0,0,1013618,0,0,0,0,0,0,0,1096682,0,435,416,LiteSpeed,NitroPack,-,"Generic Fetch API, XMLHttpRequest API, Generic API Endpoint",,"strict-transport-security, content-security-policy",-,-
http://www.my4walls.at,69,5358,4492,3294,2301,0,-1,-1,0,0,525,525,0,375,75,992434,1,340,423,nginx,-,jQuery,XMLHttpRequest API,,strict-transport-security,-,-
http://www.g3-immo.at,69,7062,5223,4133,749,2021,0,196405,0,75,0,675,0,450,0,930364,0,369,362,cloudflare,-,-,Cloudflare,,-,-,-
http://wasserwiesen.info,69,6092,6017,3806,819,0,123,674056,0,0,75,300,0,900,0,755451,1,259,299,openresty,-,-,-,-,"x-content-type-options, x-frame-options, x-xss-protection",-,-
http://anwaltstrobl.at,69,6629,5318,3925,682,198,66,728576,1060,1665,0,450,150,1360,0,753796,0,299,299,nginx,-,-,-,-,strict-transport-security,-,-
http://www.mick.at,69,6808,3668,3641,563,2726,0,36362,375,1800,0,225,0,0,0,676758,0,268,268,nginx,-,"Bootstrap, jQuery",-,-,-,-,Joomla
https://www.herold.at/,69,5878,5495,3785,1248,0,32,119581,0,0,0,0,0,495,0,662467,0,262,263,"LiteSpeed, Next.js",-,-,-,-,-,-,-
http://korbwurf.at,69,5860,3857,3710,427,2127,15,197539,490,1315,1150,0,0,970,80,648495,1,222,257,Apache,IONOS,-,-,-,"x-content-type-options, x-xss-protection",-,-
http://www.pi-motion.at,69,6498,6766,3961,909,3866,0,317713,0,0,0,300,150,1185,0,613561,0,243,243,Apache,Joomla!,"Bootstrap, jQuery",-,-,x-content-type-options,-,Joomla
http://www.fretska.at,69,5315,4480,4940,740,2153,0,83852,155,385,320,1260,10,245,0,580489,1,199,230,Apache,-,-,-,-,-,-,-
http://kasper-schlosserei.at,69,4617,6404,9971,938,1104,220,516759,0,0,0,0,0,900,0,518222,0,205,205,openresty,-,-,-,-,-,-,-
http://www.daheim-sein.at,69,4816,5018,3398,771,537,113,499777,300,300,0,300,0,750,0,514766,1,176,204,nginx,-,-,-,-,strict-transport-security,-,-
http://indien-schmuckkunst.at,69,2542,2420,3366,1032,545,0,203,135,560,0,240,0,80,0,453710,1,155,180,Apache,-,-,-,-,x-frame-options,-,-
http://www.derflerhelbich.com,69,2877,2855,2554,676,673,0,241,0,0,0,375,0,205,0,375061,0,148,148,Apache,Joomla!,-,-,-,-,-,Joomla
http://www.parodontologie.at,69,3198,2979,3341,638,1164,0,29644,70,310,0,465,0,0,0,353063,1,121,140,Apache,Contao CMS,jQuery,-,-,"x-content-type-options, x-frame-options, x-xss-protection",-,-
http://www.schmidl-co.at,69,3251,1586,1586,280,1318,0,405,0,0,0,0,0,0,0,206929,0,82,82,Apache,SIQUANDO,-,-,-,-,-,-
http://www.mqdaily.at,68,4818,3589,4003,2992,934,110,35273878,310,66600,0,80,0,0,0,36331707,0,14423,14423,Apache,-,"Bootstrap, jQuery",-,-,strict-transport-security,-,-
http://drbohrer.com,68,13084,2228,2155,906,843,0,31821,13435,24695,32655,0,0,0,0,8134001,0,3229,3229,nginx,-,jQuery,-,-,-,-,-
http://www.express-installateur.at,68,5736,8260,6515,1728,1943,59,944640,320,3695,1370,320,80,2795,0,7554199,1,2594,3070,Apache,-,jQuery,Generic API Endpoint,,-,-,Express
http://www.fastproduction.at,68,4471,2811,2823,850,1965,0,228916,0,940,0,390,0,590,245,6813726,1,2340,2704,Apache,-,jQuery,-,-,-,-,-
http://www.motorcoparts.at,68,8361,1439,4028,890,221,0,1377,0,5325,5400,150,0,0,0,6382446,0,2533,2533,"nginx, PleskLin",-,Bootstrap,-,-,strict-transport-security,-,-
http://www.indach.at,68,8378,8935,5447,1492,1087,0,34416,3600,15600,0,225,0,1050,0,6249969,0,2481,2481,Apache,-,jQuery,-,-,-,-,-
http://www.iprinter.at,68,15832,3231,3402,1429,2264,0,25132,315,13355,0,1210,240,650,160,5559245,1,1909,2206,Apache,-,"Bootstrap, jQuery",-,-,-,-,Express
http://www.erge.at,68,4773,3869,3869,909,1764,1,261771,0,240,0,450,0,460,80,5395588,1,1853,2141,Apache,-,jQuery,-,-,-,-,WordPress
https://www.krone.at,68,4056,10392,4622,5638,1007,147,368778,0,450,0,375,0,1590,0,4716057,0,1871,1862,-,-,-,Generic API Endpoint,,strict-transport-security,-,-
http://www.hallovia.at,68,21892,10049,4778,3015,0,185,4202267,0,0,975,0,0,780,0,4599916,0,1826,1826,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.gamingmuseum.at,68,7724,4119,3552,1908,564,0,35916,155,3885,4120,465,0,465,0,3966339,1,1362,1574,Apache,WordPress,jQuery,-,-,-,-,"WordPress, Joomla"
http://www.stanna.at,68,6402,6576,4564,1248,588,0,114233,8400,13500,5400,150,0,525,0,3714022,0,1474,1474,Apache,WPML,jQuery,-,-,"x-content-type-options, x-frame-options, x-xss-protection",-,WordPress
http://www.kunst-kaffee.com,68,17439,5315,4006,1015,618,79,3501518,150,6310,11260,600,0,1500,0,3518886,1,1208,1396,nginx,-,-,-,-,strict-transport-security,-,-
http://www.sk-telemed.co.at,68,3937,11242,7421,4832,565,132,696273,0,8175,2125,415,170,2740,160,3435966,0,1364,1364,nginx,Slider Revolution,jQuery,Generic API Endpoint,,-,-,WordPress
http://www.cs9.at,68,7305,5618,4322,1276,641,74,3323011,9035,11445,2485,680,0,1360,0,3352683,1,1151,1330,nginx,-,-,-,-,strict-transport-security,-,-
http://www.korrekt-fair.at,68,13896,5507,3611,1557,1320,-1,-1,0,7860,3150,455,0,300,0,3294326,1,1131,1307,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.renaissance-malerei.at,68,13188,13110,5172,1794,746,55,333978,0,3380,75,155,0,1615,0,3032925,0,1203,1204,Apache,-,-,-,-,-,-,-
http://www.mycar-nissan.at,68,3848,11992,5915,2597,455,379,2263245,0,900,150,675,0,855,0,2819652,0,1119,1105,-,-,-,Generic API Endpoint,,-,-,-
http://www.drkunz.at,68,11348,8059,4805,1453,701,-1,-1,5255,8405,3300,600,150,300,225,2778174,1,954,1102,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.fusspflege-nagelstudio-beatrice.at/,68,10515,12332,4945,1646,762,22,330933,0,4418,0,251,0,1455,0,2691134,0,1068,1068,Apache,-,-,-,-,-,-,-
http://www.bf-consulting.at,68,8615,6420,5601,2356,191,-1,-1,0,3825,1200,245,95,975,150,2583021,0,1025,1025,nginx,-,-,-,-,"strict-transport-security, x-content-type-options, x-frame-options",-,-
http://www.maler-procolor.at,68,11436,9080,4411,965,737,0,381,0,2850,150,150,0,1050,0,2323003,0,922,922,Apache,-,-,-,-,-,-,-
http://www.repal-wien.at,68,8002,8593,4603,1025,1045,0,34416,0,2475,0,300,0,1125,0,2248089,0,892,892,Apache,-,jQuery,-,-,-,-,-
http://www.tuwienracing.at,68,4371,12374,10201,3447,0,344,1807993,0,0,0,0,0,1275,0,2227168,0,883,895,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.dhrglobal.com,68,9349,7412,2902,3240,732,104,595775,0,4400,0,380,0,1445,0,2180139,0,865,861,nginx,-,jQuery,"XMLHttpRequest API, Generic API Endpoint","Varnish, Cache HIT",strict-transport-security,-,WordPress
http://www.desimsupermarkt.at,68,12882,10139,5561,970,778,0,381,0,2400,0,150,0,1050,0,2073741,0,823,823,Apache,-,-,-,-,-,-,-
http://www.formunddesign.at,68,7241,10646,6800,3560,0,118,1648823,0,0,0,0,0,1145,0,2018018,0,800,800,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g",Wix.com
http://www.ardifenster.at,68,12148,9234,3943,1002,1106,0,34416,150,2550,0,225,0,1125,0,1948568,0,773,773,Apache,-,jQuery,-,-,-,-,-
http://www.friseurmega.at/,68,11710,9519,4939,925,635,0,389,0,1650,0,150,0,1050,0,1944303,0,771,771,Apache,-,-,-,-,-,-,-
http://goldenhuber.at,68,5117,10582,6871,1494,847,192,1839050,450,1500,1275,150,0,1050,0,1852200,0,735,735,-,-,jQuery,-,Cache MISS,-,-,-
http://www.tejmbau.at,68,10803,9327,4601,826,686,0,381,0,3000,0,150,0,1050,0,1806203,0,717,717,Apache,-,-,-,-,-,-,-
http://www.pmandmore.at,68,9670,2210,5553,996,719,-1,-1,2100,4200,0,375,75,0,0,1782996,1,612,707,Apache,WordPress,"Bootstrap, jQuery",-,-,-,-,WordPress
http://ght-plan.at,68,9348,7664,4487,879,875,39,110178,1090,2865,0,0,80,845,0,1761535,1,605,699,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.drkristen.at,68,8573,12403,4564,3210,0,45,1440914,0,0,0,0,0,1235,0,1750398,0,694,675,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g",Wix.com
http://www.kleingaertner.at,68,7949,3197,5068,1070,1601,-1,-1,0,2875,0,0,0,0,0,1744758,0,692,692,Apache,TYPO3 CMS,"Bootstrap, jQuery",-,-,-,-,-
http://www.detektei-wimmer.at,68,10220,8475,5153,2784,0,27,1337113,0,0,0,0,0,525,0,1714008,1,588,675,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=miss, varnish;desc=miss_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.awst.at,68,3974,3747,5613,743,2541,-1,-1,1200,5855,3155,150,0,150,0,1671716,0,663,663,Apache,-,"Bootstrap, jQuery",-,-,strict-transport-security,-,-
http://www.woegenstein.at,68,8058,7597,5457,2603,0,103,376386,490,2655,805,160,0,1185,0,1665055,1,571,661,nginx,Divi,jQuery,Generic API Endpoint,,-,-,WordPress
http://oxfordconsult.com,68,10900,8354,4204,2323,0,12,1241393,0,0,0,0,0,375,0,1612728,1,553,651,Pepyaka,Wix.com,React,Generic Fetch API,"Unknown via header configuration, Cache HIT","strict-transport-security, x-content-type-options","Server-Timing: cache;desc=hit, varnish;desc=hit_hit, dc;desc=fastly_g","Express, Wix.com"
http://www.dentalkunst.at,68,6564,6241,5369,1990,332,39,86558,0,170,0,170,0,415,170,1559402,1,535,619,Apache,Site Kit by Google,jQuery,-,-,-,-,WordPress
http://www.knz-boeden.at,68,10970,8827,4950,852,750,0,381,0,1350,0,150,0,1050,0,1558564,0,618,618,Apache,-,-,-,-,-,-,-
http://www.basha-bau.com,68,11814,9623,5124,921,1123,0,34416,0,1355,0,225,0,1125,0,1531436,0,607,607,Apache,-,jQuery,-,-,-,-,-
http://www.zaun-und-mehr.at,68,8208,9261,4577,831,1031,0,34425,150,1350,0,150,0,1200,0,1479352,0,587,587,Apache,-,jQuery,-,-,-,-,-
http://www.sa-du.at,68,9552,9864,3944,2260,1281,78,1374665,0,365,0,6215,0,365,0,1407479,0,558,558,-,-,jQuery,-,-,x-frame-options,-,-
http://www.ec-immobilien.at,68,8874,3579,3345,816,1802,11,117247,2325,3870,0,465,155,390,0,1391572,0,552,552,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.naturfriseur-andrea.at,68,9968,8089,3961,959,622,0,381,0,750,300,150,0,1050,0,1360249,0,540,540,Apache,-,-,-,-,-,-,-
http://www.abfluss-gas-wasser-heizung-installationen.at,68,9649,8753,4487,972,652,0,674,150,1050,150,150,0,1050,0,1355688,0,538,538,Apache,-,-,-,-,-,-,-
http://www.arconsulting.at,68,9301,4045,3464,579,2973,0,81425,0,1450,0,1290,0,640,480,1324739,1,455,525,Apache,-,"Bootstrap, jQuery",-,-,-,-,-
http://www.modicus.at/,68,8123,6806,4697,905,1174,18,139470,18,1207,1172,0,0,93,18,1306013,0,518,518,Apache,-,jQuery,-,-,"strict-transport-security, x-content-type-options",-,Joomla
http://www.noebeg.at,68,9020,5738,3703,1313,945,113,372567,0,1125,300,525,0,1125,0,1304907,1,447,517,"cloudflare, PleskLin",WordPress,jQuery,Cloudflare,,-,-,WordPress
http://www.entowinkler.at,68,7168,3579,4816,1950,1190,0,9031,1160,2155,170,415,0,330,85,1215779,1,417,485,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://weilburg-familyoffice.com,68,6971,7320,4250,2112,0,164,1147943,0,0,0,230,0,1080,0,1207345,1,414,479,nginx,-,jQuery,Generic API Endpoint,,"strict-transport-security, x-content-type-options, x-frame-options, content-security-policy",-,-
http://www.edlinger-hno.at/,68,7037,7554,4782,763,2268,33,399110,150,1185,610,460,0,920,0,1171071,0,464,464,Apache,WordPress,jQuery,Generic API Endpoint,,-,-,WordPress
http://www.athome-fm.at,68,7318,5812,3643,799,1547,-1,-1,150,900,450,900,150,565,0,1164555,1,400,462,Apache,WordPress,jQuery,-,-,-,-,WordPress
http://www.it-handwerk.at,68,6895,6272,4516,825,488,66,158701,0,490,0,1055,160,480,80,1115511,1,383,442,Apache,-,jQuery,-,-,"x-content-type-options, x-frame-options",-,Drupal
http://www.mms-transporte.at,68,6043,7635,4705,891,673,0,381,0,0,0,150,0,1050,0,1082967,0,429,431,Apache,-,-,-,-,-,-,Express
http://www.volksbankwien.at,68,7526,4793,3846,1124,2240,106,90888,525,1875,0,75,0,910,150,1048434,0,416,416,-,-,jQuery,-,-,"strict-transport-security, x-content-type-options, x-frame-options, x-xss-protection, content-security-policy",-,-
http://www.maby.at,68,7159,5866,4276,1125,815,124,1023918,2735,2735,75,600,0,1500,0,1039117,1,356,412,nginx,-,-,-,-,strict-transport-security,-,-
http://www.orthomed15.wien,68,5588,5053,4207,836,2943,7,22882,0,2100,150,0,0,0,0,1035706,0,411,411,nginx,WordPress,jQuery,-,-,-,-,WordPress
http://www.arsmentis.at,68,6321,6776,4625,1150,731,151,983283,150,1400,0,825,0,1405,0,1009313,1,346,400,nginx,-,-,-,-,strict-transport-security,-,-
http://www.rm-service.at,68,7484,5299,4408,1107,0,10,469741,0,525,150,675,0,825,0,968040,0,384,384,Apache,WordPress,jQuery,-,-,strict-transport-security,-,WordPress
http://www.sk-fotografie.at,68,6943,4198,5176,1392,974,58,185730,1330,2240,745,415,0,675,250,871227,1,299,345,Apache,WordPress,jQuery,Google Analytics,,-,-,WordPress
http://www.tischlerei-wolfram.at,68,5767,5098,4571,1741,868,-1,-1,0,0,300,300,0,0,0,847442,1,291,336,Apache,WordPress,jQuery,Generic Fetch API,,-,-,WordPress
http://www.dr-denia.at,68,5702,4545,5846,1654,496,-1,-1,0,0,1235,150,0,150,0,775753,1,266,307,"cloudflare, PleskLin",-,-,"Cloudflare, Generic API Endpoint",,strict-transport-security,-,WordPress
http://www.vbservices.at,68,7207,4388,3485,932,2926,79,85644,600,1200,0,0,0,300,150,748911,0,297,297,-,-,jQuery,-,-,"x-content-type-options, x-frame-options, x-xss-protection, content-security-policy",-,-
